date,potential_evaporation,soil_temperature_level_1,soil_temperature_level_2,surface_net_solar_radiation,surface_net_thermal_radiation,surface_solar_radiation_downwards,temperature_2m_min,temperature_2m_max,temperature_2m_mean,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,soil_temperature_1_c,soil_temperature_2_c,precipitation_m,precipitation_mm,solar_radiation_MJ,potential_evaporation_mm,evapotranspiration_crop_mm,2m_temperature,temperature_avg_c,soil_temp_surface_c,soil_temp_subsurface_c,gdd,gdd_base0,gdd_base10,wind_speed_max,dry_days,heavy_precip_days,soil_moisture_stress
2022-06-05,-0.05910617485642433,287.7845293680827,287.4639638264974,157094100.0,-72075318.125,180882048.0,282.7588,290.17984,286.58766174316406,0.02864309260621667,2.5685602823893228,0.8653424580891927,0.38849449157714844,0.39578692118326825,14.634525934855143,14.313965479532877,0.02864309260621667,28.643092662096024,180.88204547017813,-59.10617499053478,-59.10617499053478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76382052898407,1.0,0.0,0.0
2022-06-06,-0.040748199447989464,288.0799268086751,287.2501589457194,135254940.5,-57508690.125,155723949.75,283.454,292.15283,287.945307413737,0.01576104515697807,0.6104787190755209,0.06077893575032552,0.3763682047526042,0.3833471934000651,14.929924011230469,14.100161870320639,0.01576104515697807,15.761045157909393,155.723950156942,-40.74819998443127,-40.74819998443127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774941605826219,1.0,0.0,0.0
2022-06-07,-0.040375507436692715,288.9606234232585,287.724063873291,121642237.25,-60885205.375,140125275.75,284.6369,297.41364,290.5635172526042,0.006210571445990354,-1.6039212544759114,0.44893336296081543,0.36336199442545575,0.37354787190755206,15.81062380472819,14.57406489054362,0.006210571445990354,6.210571527481079,140.1252765264362,-40.37550749629736,-40.37550749629736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7585532739758492,1.0,0.0,0.0
2022-06-08,-0.03786808904260397,289.96999740600586,288.90332794189453,68528566.25,-25570948.375,78961629.0,288.04114,294.24164,290.58499399820965,0.528554487216752,0.517205556233724,1.7168440421422322,0.398373285929362,0.39961814880371094,16.819997787475586,15.75332768758138,0.528554487216752,528.5544891953468,78.96162993367761,-37.86808866262436,-37.86808866262436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.741363118092219,1.0,0.0,0.0
2022-06-09,-0.017283950001001358,287.88940811157227,288.0180892944336,48690907.0,-47366729.5,56108605.0,285.17596,291.13614,287.82688903808594,0.13125592846427026,-0.14450963338216147,-0.5634903510411581,0.39509328206380206,0.4025885264078776,14.739407857259115,14.868085225423178,0.13125592846427026,131.25592601299286,56.10860538110137,-17.283950060606003,-17.283950060606003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6165941941241424,1.0,0.0,0.0
2022-06-10,-0.03457707865163684,287.6635996500651,287.0354652404785,89904767.0,-31548756.75,103651478.25,285.3222,291.50732,287.730037689209,0.04250478988979012,3.04010009765625,1.4554951985677083,0.3988513946533203,0.40544891357421875,14.513600667317709,13.88546625773112,0.04250478988979012,42.50478911399841,103.65147958695889,-34.577078353613615,-34.577078353613615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4223497211933136,1.0,0.0,0.0
2022-06-11,-0.05804822454228997,289.4314155578613,287.797799428304,171572189.25,-75546380.125,197862029.0,285.17212,294.55582,289.883305867513,0.007933239498811417,2.5550765991210938,1.0825754801432292,0.386624018351237,0.39621861775716144,16.281413396199543,14.64780362447103,0.007933239498811417,7.933239459758624,197.86202970705926,-58.048224210739136,-58.048224210739136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.803196460008621,1.0,0.0,0.0
2022-06-12,-0.05550207942724228,290.56486892700195,288.9051144917806,181572448.0,-74540489.5,209473898.0,285.7436,298.16458,291.5993715922038,0.001573249897774076,0.09439595540364583,1.208597183227539,0.3693733215332031,0.38346608479817706,17.414862950642902,15.755114237467447,0.001573249897774076,1.5732499212026596,209.47389829158783,-55.50207981467247,-55.50207981467247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4004857937494914,1.0,0.0,0.0
2022-06-13,-0.03401659615337849,290.6358350118001,289.7614008585612,107998400.5,-43315111.5,124611537.75,287.28677,293.90143,290.7476387023926,0.12225414552085567,0.4043127695719401,0.6529467900594076,0.3870677947998047,0.38173357645670575,17.485836664835613,16.61139678955078,0.12225414552085567,122.25414475798607,124.61153724230826,-34.01659645140171,-34.01659645140171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9000659895439942,1.0,0.0,0.0
2022-06-14,-0.048113347962498665,290.1852099100749,289.2745933532715,123244810.0,-65299082.0,142271353.0,285.97516,294.24884,290.03779729207355,0.013201570853880185,0.6209837595621744,-0.42231738567352295,0.3777230580647786,0.38722674051920575,17.03521219889323,16.124595006306965,0.013201570853880185,13.201570868375711,142.27135152183473,-48.1133474111557,-48.1133474111557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7787390649318695,1.0,0.0,0.0
2022-06-15,-0.055625773034989834,291.07555262247723,289.4269765218099,178260513.0,-69063508.5,205842210.75,285.45908,297.70184,291.0094337463379,0.0013264983658700658,-1.0155550638834636,-0.3641955852508545,0.3670520782470703,0.3782361348470052,17.925557454427082,16.276976267496746,0.0013264983658700658,1.3264983891276643,205.84221045672894,-55.62577336281538,-55.62577336281538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2743914561967056,1.0,0.0,0.0
2022-06-16,-0.03084304090589285,290.83933130900067,290.19486872355145,96244678.25,-49115453.75,111170758.0,288.11798,297.78247,292.0773646036784,0.06083377748723251,-0.2233257293701172,1.8311493396759033,0.3717492421468099,0.3704935709635417,17.68933041890462,17.044864654541016,0.06083377748723251,60.833777487277985,111.1707565933466,-30.843041114509106,-30.843041114509106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0046642074982324,1.0,0.0,0.0
2022-06-17,-0.043391658924520016,292.11406326293945,290.5379867553711,110910470.0,-19724683.125,128090310.75,291.38348,295.72223,293.0569788614909,0.1764264665544033,2.595560073852539,2.693151275316874,0.4083983103434245,0.40366872151692706,18.964061737060547,17.387988408406574,0.1764264665544033,176.42646688222885,128.09031232213601,-43.39165871590376,-43.39165871590376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.890673885742823,1.0,0.0,0.0
2022-06-18,-0.04520920477807522,287.83756764729816,289.20127868652344,41362514.0,-29929973.0625,47777842.75,283.66986,292.59766,285.87026596069336,0.10723364073783159,2.4357579549153647,-0.7881913185119629,0.4067827860514323,0.40777333577473956,14.687569300333658,16.051275889078777,0.10723364073783159,107.23364081978798,47.77784193307161,-45.20920456945896,-45.20920456945896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0500270475943885,1.0,0.0,0.0
2022-06-19,-0.0645617563277483,286.408634185791,286.399959564209,149164196.75,-62651645.0,172236956.75,281.93198,290.56635,285.7328910827637,0.018810827401466668,-0.4270820617675781,-1.8713939189910889,0.39435450236002606,0.4069830576578776,13.258632024129232,13.249960581461588,0.018810827401466668,18.810827612876892,172.23695434536785,-64.56175677478313,-64.56175677478313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.413197748363018,1.0,0.0,0.0
2022-06-20,-0.06405690871179104,287.658016204834,286.74843978881836,198422898.25,-96809230.0,229229782.25,280.69424,295.39975,287.41311772664386,0.000280100095551461,0.10585848490397136,-0.1265942653020223,0.3712107340494792,0.3884703318277995,14.508017857869467,13.598440170288086,0.000280100095551461,0.28010010719299316,229.2297834828496,-64.05690927803516,-64.05690927803516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3755786443750064,1.0,0.0,0.0
2022-06-21,-0.06769480276852846,289.80665588378906,288.40493901570636,200161365.75,-94093543.625,231297707.0,283.05386,297.27203,290.07846705118817,1.1920928955078125e-07,-1.008384068806966,-0.06704854965209961,0.35538609822591144,0.3727099100748698,16.65665562947591,15.254940032958984,1.1920928955078125e-07,0.00011920928955078125,231.29770823195577,-67.69480360299349,-67.69480360299349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8519684076309204,1.0,0.0,0.0
2022-06-22,-0.03180965222418308,290.3988037109375,289.5899912516276,76590780.25,-33633889.125,88519293.75,288.24237,295.73853,291.13655853271484,0.044630652759224176,-0.2442779541015625,1.1763509114583333,0.35940806070963544,0.36236572265625,17.24880536397298,16.439992268880207,0.044630652759224176,44.63065314292908,88.51929419487715,-31.809652224183083,-31.809652224183083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6872568900386493,1.0,0.0,0.0
2022-06-23,-0.03851421782746911,289.63280487060547,289.34179306030273,32839300.0,-21972694.75,37992093.0,288.15042,293.12222,289.83230845133465,0.10138066206127405,-0.44910621643066406,1.1249382893244426,0.3768208821614583,0.3670800526936849,16.48280398050944,16.191792805989582,0.10138066206127405,101.38066005706787,37.99209287017584,-38.51421782374382,-38.51421782374382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6244010031223297,1.0,0.0,0.0
2022-06-24,-0.028193583711981773,290.1271260579427,288.8084907531738,91778989.0,-24850623.625,106112684.75,286.82104,295.97958,290.66691970825195,0.017909279646119103,0.6443290710449219,0.30353180567423504,0.38434092203776044,0.3876088460286458,16.97712580362956,15.658489863077799,0.017909279646119103,17.90927881002426,106.1126830726862,-28.193584129214287,-28.193584129214287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.431984116633733,1.0,0.0,0.0
2022-06-25,-0.058487795293331146,293.04661814371747,290.5815086364746,188137439.0,-64497089.5,217485123.0,289.127,300.2976,294.43468475341797,0.00042016925766574786,1.7146600087483723,0.4373897711435954,0.3639367421468099,0.3779125213623047,19.896616617838543,17.431509017944336,0.00042016925766574786,0.4201692568603903,217.4851229786873,-58.4877952337265,-58.4877952337265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9136195878187816,1.0,0.0,0.0
2022-06-26,-0.06136211985722184,293.7116228739421,291.7844950358073,191079650.25,-79634611.5,220907777.5,286.8958,302.8907,295.2237154642741,7.593631750069108e-05,-0.12822723388671875,0.6479580402374268,0.34691429138183594,0.3644460042317708,20.561625162760418,18.63449986775716,7.593631750069108e-05,0.0759363166289404,220.9077787064016,-61.362120129168034,-61.362120129168034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3444394698987405,1.0,0.0,0.0
2022-06-27,-0.03756598848849535,293.82594807942706,292.8416392008464,80914541.0,-37699430.25,93526573.0,292.53287,299.85663,294.8133900960286,0.2535538083875508,1.8554789225260417,1.7092074553171794,0.3767547607421875,0.37708791097005206,20.6759459177653,19.69163703918457,0.2535538083875508,253.55380596220493,93.5265728905797,-37.56598783284426,-37.56598783284426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9213718523581824,1.0,0.0,0.0
2022-06-28,-0.09178159479051828,291.94938405354816,291.4221026102702,169211545.75,-80235939.0,195688969.25,287.21448,294.35687,291.2412694295247,0.021488279475761374,2.6268232266108194,0.18531354268391928,0.3743368784586589,0.39107831319173175,18.799387613932293,18.2721004486084,0.021488279475761374,21.488279818557203,195.68896790221334,-91.78159549832344,-91.78159549832344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.722299709916115,1.0,0.0,0.0
2022-06-29,-0.07354063680395484,291.53750737508136,290.723201751709,173564396.0,-87478101.25,200742802.75,287.26315,296.7945,291.67104721069336,0.0023864285336117064,1.7161776224772136,1.9224616289138794,0.35901451110839844,0.3759924570719401,18.38750966389974,17.573200861612957,0.0023864285336117064,2.386428541620262,200.74280581995845,-73.54063734412193,-73.54063734412193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.654203231136004,1.0,0.0,0.0
